track_uri,track_name,artist_name,artist_pop,artist_genres,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature,like
spotify:track:4irYeuAi87yyGHcI4h9s0x,Paris,$uicideboy$,84,"['dark trap', 'new orleans rap', 'underground hip hop']",Now The Moon's Rising,0,0.849,0.648,7,-6.188,1,0.0832,0.0725,0.00592,0.0984,0.196,106.075,audio_features,4irYeuAi87yyGHcI4h9s0x,spotify:track:4irYeuAi87yyGHcI4h9s0x,https://api.spotify.com/v1/tracks/4irYeuAi87yyGHcI4h9s0x,https://api.spotify.com/v1/audio-analysis/4irYeuAi87yyGHcI4h9s0x,4,1
spotify:track:1m70CuyE2lzlV4GI8vNZ6e,Transience,Steven Wilson,47,"['art rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",Hand Cannot Erase,31,0.535,0.252,4,-20.921,0,0.0336,0.813,0.396,0.0855,0.135,112.006,audio_features,1m70CuyE2lzlV4GI8vNZ6e,spotify:track:1m70CuyE2lzlV4GI8vNZ6e,https://api.spotify.com/v1/tracks/1m70CuyE2lzlV4GI8vNZ6e,https://api.spotify.com/v1/audio-analysis/1m70CuyE2lzlV4GI8vNZ6e,4,1
spotify:track:0fsuyQqz1nuYtfosExYeeY,Solitude Is Bliss,Tame Impala,78,"['australian psych', 'neo-psychedelic']",InnerSpeaker,41,0.591,0.847,7,-4.963,1,0.0642,0.00971,0.000124,0.176,0.64,104.004,audio_features,0fsuyQqz1nuYtfosExYeeY,spotify:track:0fsuyQqz1nuYtfosExYeeY,https://api.spotify.com/v1/tracks/0fsuyQqz1nuYtfosExYeeY,https://api.spotify.com/v1/audio-analysis/0fsuyQqz1nuYtfosExYeeY,4,1
spotify:track:0YuePEX4KyfLIPMdNLPwgQ,Endors Toi,Tame Impala,78,"['australian psych', 'neo-psychedelic']",Lonerism,56,0.242,0.924,3,-3.327,1,0.0804,0.0302,0.461,0.36,0.33,129.155,audio_features,0YuePEX4KyfLIPMdNLPwgQ,spotify:track:0YuePEX4KyfLIPMdNLPwgQ,https://api.spotify.com/v1/tracks/0YuePEX4KyfLIPMdNLPwgQ,https://api.spotify.com/v1/audio-analysis/0YuePEX4KyfLIPMdNLPwgQ,4,1
spotify:track:15TXlsD9MvHSbpmujOwL7H,It Is Not Meant To Be,Tame Impala,78,"['australian psych', 'neo-psychedelic']",InnerSpeaker (10 Year Anniversary Edition),43,0.429,0.894,0,-4.676,1,0.0412,0.0133,0.00122,0.451,0.456,102.063,audio_features,15TXlsD9MvHSbpmujOwL7H,spotify:track:15TXlsD9MvHSbpmujOwL7H,https://api.spotify.com/v1/tracks/15TXlsD9MvHSbpmujOwL7H,https://api.spotify.com/v1/audio-analysis/15TXlsD9MvHSbpmujOwL7H,4,1
spotify:track:5VdLK7Kcqyf5RstFU0lhwh,Skeleton Tiger,Tame Impala,78,"['australian psych', 'neo-psychedelic']",Tame Impala,36,0.611,0.679,2,-6.996,1,0.0397,0.729,0.481,0.167,0.495,121.962,audio_features,5VdLK7Kcqyf5RstFU0lhwh,spotify:track:5VdLK7Kcqyf5RstFU0lhwh,https://api.spotify.com/v1/tracks/5VdLK7Kcqyf5RstFU0lhwh,https://api.spotify.com/v1/audio-analysis/5VdLK7Kcqyf5RstFU0lhwh,4,1
spotify:track:6U0y2RlMpqtTKO5T5aqMPF,Strobe - Radio Edit,deadmau5,66,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house']",Strobe,0,0.649,0.706,8,-7.209,0,0.031,8.45E-05,0.831,0.163,0.0736,128.032,audio_features,6U0y2RlMpqtTKO5T5aqMPF,spotify:track:6U0y2RlMpqtTKO5T5aqMPF,https://api.spotify.com/v1/tracks/6U0y2RlMpqtTKO5T5aqMPF,https://api.spotify.com/v1/audio-analysis/6U0y2RlMpqtTKO5T5aqMPF,4,1
spotify:track:3GLXFIHck82iqnWqhnm03n,Some Wobbles,Ephixa,42,"['canadian electronic', 'chillstep', 'complextro', 'edm', 'electro house', 'future bass', 'gaming edm']",Some Wobbles - EP,0,0.581,0.799,7,-8.764,1,0.0318,0.00393,0.766,0.0791,0.339,139.994,audio_features,3GLXFIHck82iqnWqhnm03n,spotify:track:3GLXFIHck82iqnWqhnm03n,https://api.spotify.com/v1/tracks/3GLXFIHck82iqnWqhnm03n,https://api.spotify.com/v1/audio-analysis/3GLXFIHck82iqnWqhnm03n,4,1
spotify:track:4rfhAoZjGwraqwX1w47uij,Sun & Moon - Original Mix,Above & Beyond,61,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Group Therapy,51,0.682,0.524,6,-8.061,0,0.0918,0.0228,0.0138,0.11,0.194,133.998,audio_features,4rfhAoZjGwraqwX1w47uij,spotify:track:4rfhAoZjGwraqwX1w47uij,https://api.spotify.com/v1/tracks/4rfhAoZjGwraqwX1w47uij,https://api.spotify.com/v1/audio-analysis/4rfhAoZjGwraqwX1w47uij,4,1
spotify:track:1DTLuAyZhiqLbxpZM3QoaY,Projection,Above & Beyond,61,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Anjunabeats Volume 16,41,0.521,0.861,1,-7.398,0,0.0298,0.000998,0.845,0.299,0.06,127.995,audio_features,1DTLuAyZhiqLbxpZM3QoaY,spotify:track:1DTLuAyZhiqLbxpZM3QoaY,https://api.spotify.com/v1/tracks/1DTLuAyZhiqLbxpZM3QoaY,https://api.spotify.com/v1/audio-analysis/1DTLuAyZhiqLbxpZM3QoaY,4,1
spotify:track:2LUaTRzLQ0LxX8l6xcBZ34,Counting Down The Days,Above & Beyond,61,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",We Are All We Need,42,0.623,0.681,1,-8.272,1,0.0364,0.177,0.0376,0.11,0.237,127.988,audio_features,2LUaTRzLQ0LxX8l6xcBZ34,spotify:track:2LUaTRzLQ0LxX8l6xcBZ34,https://api.spotify.com/v1/tracks/2LUaTRzLQ0LxX8l6xcBZ34,https://api.spotify.com/v1/audio-analysis/2LUaTRzLQ0LxX8l6xcBZ34,4,1
spotify:track:6poaggkSYGIoUjyuippcQ2,Northern Soul,Above & Beyond,61,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Common Ground,44,0.569,0.542,5,-11.155,0,0.0636,0.0299,0.000188,0.175,0.105,127.977,audio_features,6poaggkSYGIoUjyuippcQ2,spotify:track:6poaggkSYGIoUjyuippcQ2,https://api.spotify.com/v1/tracks/6poaggkSYGIoUjyuippcQ2,https://api.spotify.com/v1/audio-analysis/6poaggkSYGIoUjyuippcQ2,4,1
spotify:track:1DFgEywD1RGDSt1VwqppwS,Alchemy - Original Mix,Above & Beyond,61,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Group Therapy,40,0.582,0.686,2,-8.439,0,0.041,0.0389,0.000689,0.104,0.252,129.936,audio_features,1DFgEywD1RGDSt1VwqppwS,spotify:track:1DFgEywD1RGDSt1VwqppwS,https://api.spotify.com/v1/tracks/1DFgEywD1RGDSt1VwqppwS,https://api.spotify.com/v1/audio-analysis/1DFgEywD1RGDSt1VwqppwS,4,1
spotify:track:0jT6M1tT51b1p2s8qDUUkB,Show Me Love,Above & Beyond,61,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Show Me Love,39,0.46,0.878,4,-5.203,0,0.0437,0.022,0.508,0.157,0.454,128.017,audio_features,0jT6M1tT51b1p2s8qDUUkB,spotify:track:0jT6M1tT51b1p2s8qDUUkB,https://api.spotify.com/v1/tracks/0jT6M1tT51b1p2s8qDUUkB,https://api.spotify.com/v1/audio-analysis/0jT6M1tT51b1p2s8qDUUkB,4,1
spotify:track:0fgDeC2Uh6C6sz7QQeGZIa,Make Me Feel,Oliver Smith,40,"['edm', 'progressive house', 'progressive trance', 'progressive trance house', 'trance', 'uplifting trance']",Make Me Feel,32,0.576,0.93,5,-4.165,0,0.0322,0.00386,0.0181,0.371,0.0589,126.017,audio_features,0fgDeC2Uh6C6sz7QQeGZIa,spotify:track:0fgDeC2Uh6C6sz7QQeGZIa,https://api.spotify.com/v1/tracks/0fgDeC2Uh6C6sz7QQeGZIa,https://api.spotify.com/v1/audio-analysis/0fgDeC2Uh6C6sz7QQeGZIa,4,1
spotify:track:1I9vVK75mFieoQHK8kyuC9,Running With The Wind,Chris Giuliano,25,['progressive trance'],Anjunabeats Rising - Volume 8,4,0.616,0.918,8,-5.144,1,0.0619,0.00341,0.281,0.279,0.178,127.978,audio_features,1I9vVK75mFieoQHK8kyuC9,spotify:track:1I9vVK75mFieoQHK8kyuC9,https://api.spotify.com/v1/tracks/1I9vVK75mFieoQHK8kyuC9,https://api.spotify.com/v1/audio-analysis/1I9vVK75mFieoQHK8kyuC9,4,1
spotify:track:3haazl36srX1GgV9cLopE2,Ba55 I5land,Genix,37,"['progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",Ba55 I5land,27,0.649,0.887,5,-8.166,0,0.0547,0.00144,0.859,0.124,0.145,128.005,audio_features,3haazl36srX1GgV9cLopE2,spotify:track:3haazl36srX1GgV9cLopE2,https://api.spotify.com/v1/tracks/3haazl36srX1GgV9cLopE2,https://api.spotify.com/v1/audio-analysis/3haazl36srX1GgV9cLopE2,4,1
spotify:track:7DHc9xbLadnCiTeKM2xjJK,Sola,Rodg,44,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Sola,25,0.649,0.876,1,-6.395,0,0.0367,0.000689,0.698,0.359,0.185,123.978,audio_features,7DHc9xbLadnCiTeKM2xjJK,spotify:track:7DHc9xbLadnCiTeKM2xjJK,https://api.spotify.com/v1/tracks/7DHc9xbLadnCiTeKM2xjJK,https://api.spotify.com/v1/audio-analysis/7DHc9xbLadnCiTeKM2xjJK,4,1
spotify:track:3lGBvPUgO7MJltUnBlOpe9,Mass Appeal,Gang Starr,61,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",Hard To Earn,61,0.808,0.726,10,-8.435,0,0.252,0.0208,0.276,0.129,0.616,96.12,audio_features,3lGBvPUgO7MJltUnBlOpe9,spotify:track:3lGBvPUgO7MJltUnBlOpe9,https://api.spotify.com/v1/tracks/3lGBvPUgO7MJltUnBlOpe9,https://api.spotify.com/v1/audio-analysis/3lGBvPUgO7MJltUnBlOpe9,4,1
spotify:track:119c93MHjrDLJTApCVGpvx,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Wu-Tang Clan,66,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",Enter The Wu-Tang (36 Chambers) [Expanded Edition],74,0.479,0.549,11,-10.551,0,0.373,0.57,0.0235,0.127,0.576,180.985,audio_features,119c93MHjrDLJTApCVGpvx,spotify:track:119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/tracks/119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/audio-analysis/119c93MHjrDLJTApCVGpvx,4,1
spotify:track:5zwz05jkQVT68CjUpPwFZe,N.Y. State of Mind,Nas,71,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",Illmatic XX,58,0.665,0.91,6,-4.682,0,0.223,0.0394,0,0.227,0.887,84.099,audio_features,5zwz05jkQVT68CjUpPwFZe,spotify:track:5zwz05jkQVT68CjUpPwFZe,https://api.spotify.com/v1/tracks/5zwz05jkQVT68CjUpPwFZe,https://api.spotify.com/v1/audio-analysis/5zwz05jkQVT68CjUpPwFZe,4,1
spotify:track:2p9sprAX27D6U5cuSE9NsM,When I B On Tha Mic,Rakim,56,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",The Master,64,0.836,0.484,2,-7.332,1,0.327,0.0454,0,0.0557,0.839,95.941,audio_features,2p9sprAX27D6U5cuSE9NsM,spotify:track:2p9sprAX27D6U5cuSE9NsM,https://api.spotify.com/v1/tracks/2p9sprAX27D6U5cuSE9NsM,https://api.spotify.com/v1/audio-analysis/2p9sprAX27D6U5cuSE9NsM,4,1
spotify:track:1zvWXWvH5yYZUj8Ib8z5ks,Current Status (feat. Beyond),Atmosphere,56,"['alternative hip hop', 'conscious hip hop', 'minnesota hip hop', 'pop rap']",Overcast! (20 Year Anniversary Remaster),0,0.793,0.679,7,-6.912,1,0.299,0.171,0,0.251,0.518,91.147,audio_features,1zvWXWvH5yYZUj8Ib8z5ks,spotify:track:1zvWXWvH5yYZUj8Ib8z5ks,https://api.spotify.com/v1/tracks/1zvWXWvH5yYZUj8Ib8z5ks,https://api.spotify.com/v1/audio-analysis/1zvWXWvH5yYZUj8Ib8z5ks,4,1
spotify:track:1NMOz83jRtJrKIpkU9q9Zz,Underground,Eminem,90,"['detroit hip hop', 'hip hop', 'rap']",Relapse,0,0.632,0.807,10,-3.489,0,0.409,0.126,0,0.568,0.55,107.316,audio_features,1NMOz83jRtJrKIpkU9q9Zz,spotify:track:1NMOz83jRtJrKIpkU9q9Zz,https://api.spotify.com/v1/tracks/1NMOz83jRtJrKIpkU9q9Zz,https://api.spotify.com/v1/audio-analysis/1NMOz83jRtJrKIpkU9q9Zz,4,1
spotify:track:0flo4ALDU40QhT3NMGMjrm,Evil Deeds,Eminem,90,"['detroit hip hop', 'hip hop', 'rap']",Encore,0,0.731,0.686,11,-5.002,0,0.33,0.0915,0,0.415,0.29,75.54,audio_features,0flo4ALDU40QhT3NMGMjrm,spotify:track:0flo4ALDU40QhT3NMGMjrm,https://api.spotify.com/v1/tracks/0flo4ALDU40QhT3NMGMjrm,https://api.spotify.com/v1/audio-analysis/0flo4ALDU40QhT3NMGMjrm,4,1
spotify:track:0oIWQkfuqMZLY9XFcPyHor,Who Knew,Eminem,90,"['detroit hip hop', 'hip hop', 'rap']",The Marshall Mathers LP (Explicit Version),0,0.855,0.596,7,-4.147,1,0.307,0.135,0,0.139,0.793,100.894,audio_features,0oIWQkfuqMZLY9XFcPyHor,spotify:track:0oIWQkfuqMZLY9XFcPyHor,https://api.spotify.com/v1/tracks/0oIWQkfuqMZLY9XFcPyHor,https://api.spotify.com/v1/audio-analysis/0oIWQkfuqMZLY9XFcPyHor,4,1
spotify:track:5UGAXwbA17bUC0K9uquGY2,Antarctica,$uicideboy$,84,"['dark trap', 'new orleans rap', 'underground hip hop']",Antarctica,79,0.715,0.633,2,-6.869,1,0.0804,0.553,4.45E-06,0.0905,0.319,105.945,audio_features,5UGAXwbA17bUC0K9uquGY2,spotify:track:5UGAXwbA17bUC0K9uquGY2,https://api.spotify.com/v1/tracks/5UGAXwbA17bUC0K9uquGY2,https://api.spotify.com/v1/audio-analysis/5UGAXwbA17bUC0K9uquGY2,5,1
spotify:track:0kEZlJh4mK1QRfb3CT5LPk,Kill Yourself (Part III),$uicideboy$,84,"['dark trap', 'new orleans rap', 'underground hip hop']",My Liver Will Handle What My Heart Can't,79,0.753,0.68,5,-7.092,0,0.0349,0.326,4.15E-05,0.423,0.192,105.977,audio_features,0kEZlJh4mK1QRfb3CT5LPk,spotify:track:0kEZlJh4mK1QRfb3CT5LPk,https://api.spotify.com/v1/tracks/0kEZlJh4mK1QRfb3CT5LPk,https://api.spotify.com/v1/audio-analysis/0kEZlJh4mK1QRfb3CT5LPk,4,1
spotify:track:1tm7c4V0kqLiN0XPVnoUcT,Runnin' Thru the 7th with My Woadies,$uicideboy$,84,"['dark trap', 'new orleans rap', 'underground hip hop']",$outh $ide $uicide,75,0.686,0.621,11,-7.243,1,0.187,0.0656,0.000221,0.139,0.187,112.082,audio_features,1tm7c4V0kqLiN0XPVnoUcT,spotify:track:1tm7c4V0kqLiN0XPVnoUcT,https://api.spotify.com/v1/tracks/1tm7c4V0kqLiN0XPVnoUcT,https://api.spotify.com/v1/audio-analysis/1tm7c4V0kqLiN0XPVnoUcT,4,1
spotify:track:6QFQqqYye5lAcnhCALvxKJ,My Flaws Burn Through My Skin Like Demonic Flames from Hell,$uicideboy$,84,"['dark trap', 'new orleans rap', 'underground hip hop']",I No Longer Fear the Razor Guarding My Heel,74,0.78,0.748,11,-7.394,0,0.0352,0.00448,0.000546,0.115,0.0663,125.98,audio_features,6QFQqqYye5lAcnhCALvxKJ,spotify:track:6QFQqqYye5lAcnhCALvxKJ,https://api.spotify.com/v1/tracks/6QFQqqYye5lAcnhCALvxKJ,https://api.spotify.com/v1/audio-analysis/6QFQqqYye5lAcnhCALvxKJ,4,1
spotify:track:0TtvdE2beN4abriNlNBlpJ,Mega Zeph,$uicideboy$,84,"['dark trap', 'new orleans rap', 'underground hip hop']",Stop Staring At the Shadows,56,0.835,0.598,1,-5.182,1,0.073,0.0144,0,0.16,0.0733,110.027,audio_features,0TtvdE2beN4abriNlNBlpJ,spotify:track:0TtvdE2beN4abriNlNBlpJ,https://api.spotify.com/v1/tracks/0TtvdE2beN4abriNlNBlpJ,https://api.spotify.com/v1/audio-analysis/0TtvdE2beN4abriNlNBlpJ,4,1
spotify:track:1Fy64jklSy06F9KuP4zHIs,BREAKDALAW2k16,$uicideboy$,84,"['dark trap', 'new orleans rap', 'underground hip hop']",Eternal Grey,57,0.761,0.684,1,-8.797,1,0.0821,0.00766,0,0.117,0.184,87.017,audio_features,1Fy64jklSy06F9KuP4zHIs,spotify:track:1Fy64jklSy06F9KuP4zHIs,https://api.spotify.com/v1/tracks/1Fy64jklSy06F9KuP4zHIs,https://api.spotify.com/v1/audio-analysis/1Fy64jklSy06F9KuP4zHIs,4,1
spotify:track:0U8YtUWTQu79hBYjixcjfe,Uglier,$uicideboy$,84,"['dark trap', 'new orleans rap', 'underground hip hop']",Eternal Grey,56,0.651,0.504,1,-7.107,1,0.256,0.249,1.45E-05,0.168,0.0843,181.974,audio_features,0U8YtUWTQu79hBYjixcjfe,spotify:track:0U8YtUWTQu79hBYjixcjfe,https://api.spotify.com/v1/tracks/0U8YtUWTQu79hBYjixcjfe,https://api.spotify.com/v1/audio-analysis/0U8YtUWTQu79hBYjixcjfe,4,1
spotify:track:67mtN6BlsJR0LVyzvNZnGt,Tonight's Da Night,Redman,63,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'rap', 'southern hip hop', 'wu fam']",Whut? Thee Album,62,0.697,0.687,6,-11.111,1,0.379,0.26,4.80E-05,0.403,0.866,90.247,audio_features,67mtN6BlsJR0LVyzvNZnGt,spotify:track:67mtN6BlsJR0LVyzvNZnGt,https://api.spotify.com/v1/tracks/67mtN6BlsJR0LVyzvNZnGt,https://api.spotify.com/v1/audio-analysis/67mtN6BlsJR0LVyzvNZnGt,4,1
spotify:track:33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",Mobb Deep,65,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",The Infamous,75,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,audio_features,33ZXjLCpiINn8eQIDYEPTD,spotify:track:33ZXjLCpiINn8eQIDYEPTD,https://api.spotify.com/v1/tracks/33ZXjLCpiINn8eQIDYEPTD,https://api.spotify.com/v1/audio-analysis/33ZXjLCpiINn8eQIDYEPTD,4,1
spotify:track:7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,Dr. Dre,78,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",2001,79,0.924,0.74,8,-1.299,1,0.0774,0.0827,0,0.163,0.621,133.974,audio_features,7iXF2W9vKmDoGAhlHdpyIa,spotify:track:7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/tracks/7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/audio-analysis/7iXF2W9vKmDoGAhlHdpyIa,4,1
spotify:track:02kDW379Yfd5PzW5A6vuGt,Lemonade,Internet Money,71,"['pop rap', 'rap', 'trap', 'viral rap']","Lemonade (feat. Gunna, Don Toliver & NAV)",74,0.799,0.66,1,-6.153,0,0.079,0.256,0,0.111,0.471,140.04,audio_features,02kDW379Yfd5PzW5A6vuGt,spotify:track:02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/tracks/02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/audio-analysis/02kDW379Yfd5PzW5A6vuGt,4,1
spotify:track:3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,74,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Jungle Rules,80,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,4,1
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",After Hours,90,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,4,1
spotify:track:2K9Ovn1o2bTGqbsABGC6m3,Too Late,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",After Hours,68,0.638,0.863,4,-5.221,0,0.132,0.052,5.46E-05,0.685,0.226,120.077,audio_features,2K9Ovn1o2bTGqbsABGC6m3,spotify:track:2K9Ovn1o2bTGqbsABGC6m3,https://api.spotify.com/v1/tracks/2K9Ovn1o2bTGqbsABGC6m3,https://api.spotify.com/v1/audio-analysis/2K9Ovn1o2bTGqbsABGC6m3,4,1
spotify:track:36YCdzT57us0LhDmCYtrNE,Rockin’,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",Starboy,68,0.738,0.885,9,-5.547,0,0.206,0.0133,0,0.0821,0.752,112.878,audio_features,36YCdzT57us0LhDmCYtrNE,spotify:track:36YCdzT57us0LhDmCYtrNE,https://api.spotify.com/v1/tracks/36YCdzT57us0LhDmCYtrNE,https://api.spotify.com/v1/audio-analysis/36YCdzT57us0LhDmCYtrNE,4,1
spotify:track:0tGYLBUA9Odbv6n2yF61iW,Kiss Land,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",Kiss Land,33,0.228,0.88,11,-5.682,0,0.189,0.0628,0,0.0635,0.418,75.031,audio_features,0tGYLBUA9Odbv6n2yF61iW,spotify:track:0tGYLBUA9Odbv6n2yF61iW,https://api.spotify.com/v1/tracks/0tGYLBUA9Odbv6n2yF61iW,https://api.spotify.com/v1/audio-analysis/0tGYLBUA9Odbv6n2yF61iW,4,1
spotify:track:2gOEWbtEzHtpHb9fywSEiw,Professional,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",Kiss Land,46,0.405,0.619,11,-8.92,0,0.0618,0.163,0.000322,0.0788,0.234,120.087,audio_features,2gOEWbtEzHtpHb9fywSEiw,spotify:track:2gOEWbtEzHtpHb9fywSEiw,https://api.spotify.com/v1/tracks/2gOEWbtEzHtpHb9fywSEiw,https://api.spotify.com/v1/audio-analysis/2gOEWbtEzHtpHb9fywSEiw,4,1
spotify:track:2jst5B18Q3PN3rwwIfnAgp,Belong To The World,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",Kiss Land,44,0.503,0.858,5,-6.27,0,0.0578,0.00392,0,0.119,0.361,121.007,audio_features,2jst5B18Q3PN3rwwIfnAgp,spotify:track:2jst5B18Q3PN3rwwIfnAgp,https://api.spotify.com/v1/tracks/2jst5B18Q3PN3rwwIfnAgp,https://api.spotify.com/v1/audio-analysis/2jst5B18Q3PN3rwwIfnAgp,4,1
spotify:track:3RB6zxrgPQBUxpTtoMW60r,The Town,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",Kiss Land,46,0.625,0.523,1,-8.227,0,0.0369,0.366,2.54E-06,0.0826,0.191,139.964,audio_features,3RB6zxrgPQBUxpTtoMW60r,spotify:track:3RB6zxrgPQBUxpTtoMW60r,https://api.spotify.com/v1/tracks/3RB6zxrgPQBUxpTtoMW60r,https://api.spotify.com/v1/audio-analysis/3RB6zxrgPQBUxpTtoMW60r,4,1
spotify:track:4TgYcx5TPQF7xC79b6v4hP,Tears In The Rain,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",Kiss Land,47,0.655,0.636,1,-7.841,1,0.0452,0.109,0.23,0.0842,0.191,160.01,audio_features,4TgYcx5TPQF7xC79b6v4hP,spotify:track:4TgYcx5TPQF7xC79b6v4hP,https://api.spotify.com/v1/tracks/4TgYcx5TPQF7xC79b6v4hP,https://api.spotify.com/v1/audio-analysis/4TgYcx5TPQF7xC79b6v4hP,4,1
spotify:track:4LD5dhQ3kqpqe14sGPDtBC,Scream,Michael Jackson,81,"['pop', 'r&b', 'soul']","HIStory - PAST, PRESENT AND FUTURE - BOOK I",57,0.805,0.942,0,-6.584,1,0.0905,0.0745,1.46E-05,0.415,0.608,106.525,audio_features,4LD5dhQ3kqpqe14sGPDtBC,spotify:track:4LD5dhQ3kqpqe14sGPDtBC,https://api.spotify.com/v1/tracks/4LD5dhQ3kqpqe14sGPDtBC,https://api.spotify.com/v1/audio-analysis/4LD5dhQ3kqpqe14sGPDtBC,4,1
spotify:track:1hu2s7qkm5bo03eODpRQO3,Wanna Be Startin' Somethin',Michael Jackson,81,"['pop', 'r&b', 'soul']",Thriller,57,0.842,0.872,9,-8.234,1,0.0455,0.0259,0.419,0.0573,0.906,122.111,audio_features,1hu2s7qkm5bo03eODpRQO3,spotify:track:1hu2s7qkm5bo03eODpRQO3,https://api.spotify.com/v1/tracks/1hu2s7qkm5bo03eODpRQO3,https://api.spotify.com/v1/audio-analysis/1hu2s7qkm5bo03eODpRQO3,4,1
spotify:track:46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,81,"['pop', 'r&b', 'soul']",Off the Wall,75,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,audio_features,46eu3SBuFCXWsPT39Yg3tJ,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,https://api.spotify.com/v1/tracks/46eu3SBuFCXWsPT39Yg3tJ,https://api.spotify.com/v1/audio-analysis/46eu3SBuFCXWsPT39Yg3tJ,4,1
spotify:track:78XG7U0UueeC86XpzF9O7f,Get on the Floor,Michael Jackson,81,"['pop', 'r&b', 'soul']",Off the Wall,51,0.809,0.892,0,-11.443,1,0.0437,0.0629,0.344,0.0334,0.89,124.435,audio_features,78XG7U0UueeC86XpzF9O7f,spotify:track:78XG7U0UueeC86XpzF9O7f,https://api.spotify.com/v1/tracks/78XG7U0UueeC86XpzF9O7f,https://api.spotify.com/v1/audio-analysis/78XG7U0UueeC86XpzF9O7f,4,1
spotify:track:3zYpRGnnoegSpt3SguSo3W,Off the Wall,Michael Jackson,81,"['pop', 'r&b', 'soul']",Off the Wall,64,0.827,0.595,3,-13.909,0,0.0565,0.182,0,0.0785,0.921,118.741,audio_features,3zYpRGnnoegSpt3SguSo3W,spotify:track:3zYpRGnnoegSpt3SguSo3W,https://api.spotify.com/v1/tracks/3zYpRGnnoegSpt3SguSo3W,https://api.spotify.com/v1/audio-analysis/3zYpRGnnoegSpt3SguSo3W,4,1
